
ipaddr	name	connection
071082040006	KFFOWI	1
072176039243	LGMS631	1
072183115136	SM-N900P	1
072185172102	SM-G935T	1
072019045147	KFFOWI	1
072193155193	HTC Desire 625	1
072193242031	Nexus 7	1
072198072102	X5	1
072002240165	LGL33L	1
072002245088	LGL33L	1
072202193078	Nexus 9	1
072204090075	SAMSUNG-SM-J120A	1
072206022072	Nexus 9	1
072207017037	GT-I9300	1
072021225066	N9106	1
072213240132	XT1031	1
072226015254	SM-G386T	1
072252138131	KIW-L24	1
072047021190	XT1526	1
072079076235	Amazon OtterX	1
073108228132	Nexus 7	1
073114032120	LGLK430	1
073114033246	LGLK430	1
073114035158	LGLK430	1
073114035051	LGLK430	1
073116006245	XT1650	1
073158133045	Moto E	1
073162054179	LG-H631	1
073166087128	Nexus 6P	1
073017079246	F3113	1
073173017128	KIW-L24	1
073176080114	Xperia Z3 Compact	1
073020035153	Z981	1
073214189100	HTC6515LVW	1
073217010143	Pixel XL	1
073217069183	A570BL	1
073225118116	ASUS_Z00TD	1
073239211095	B1-810	1
073024158188	SPH-L710	1
073024208011	SAMSUNG-SM-G890A	1
073024244064	SM-G930T	1
073024244064	SM-G935P	1
073249171084	XT1565	1
073025166057	Nexus 5X	1
073029102241	Pixel XL	1
073053056143	STV100-2	1
073056064176	LG-H918	1
073060140126	SM-P580	1
073065129253	ZTE A2017U	1
073076084251	Moto G (4)	1
073079106135	XT1049	1
073079234122	Alcatel_4060A	1
073008066082	XT1635-01	1
073088220050	LGL41C	1
073088223219	VS950 4G	1
073090040030	Beat 2.0	1
074111097079	Nexus 7	1
074129072179	Nexus 7	1
074171024060	SPH-L710	1
074194224150	SM-J700T1	1
074215021142	LGLS775	1
074219246059	LGL33L	1
074222116128	KIW-L24	1
074037013115	EM756	1
074057058115	SGH-I257M	1
074069079080	VS990	1
074075122130	Moto G (4)	1
074079146156	SM-N920P	1
074090107131	ONE A2005	1
074090064233	ZTE A2017U	1
074093166097	SM-N900V	1
075128116116	SM-N920V	1
075132156144	SAMSUNG-SM-N920A	1
075135087088	Nexus 6P	1
075137082236	RCT6873W42	1
075139127034	LGMS330	1
075145065210	LG-H901	1
075166042153	ASUS_Z00TD	1
075166042153	LG-H901	1
075172096185	Nexus 7	1
075208090135	LGL41C	1
075025133094	Z812	1
075070091057	DROID RAZR	1
075081138188	XT1080	1
076001091161	BV6000	1
076001093156	BV6000	1
076110228209	Nexus 5X	1
076124030105	LG-H631	1
076127063008	Nexus 4	1
076180234047	SM-P905V	1
076182074052	m8	1
076188149081	LGL33L	1
076189168215	KIW-L24	1
076020022046	ONE A2005	1
076021071003	Nexus 7	1
076238179062	LG-D851	1
076007146243	LGL41C	1
077001193087	GT-I9195	1
077001075039	HTC One	1
077101014059	GT-I9300	1
077116041024	ONEPLUS A3003	1
077116059108	ZP720	1
077117106162	Nexus 9	1
077117059150	Nexus 9	1
077119129248	E5823	1
077119229234	Nexus 7	1
077012137169	Nexus 5X	1
077012201119	MotoG3	1
077013116182	HTC One	1
077013118190	HTC One	1
077013145239	HTC One	1
077013196115	FP2	1
077013064044	GT-I9001	1
077013064092	GT-I9001	1
077013065074	GT-I9001	1
077136018059	A0001	1
077141031199	Redmi Note 3	1
077152157153	GT-I9505	1
077154204108	A0001	1
077154204165	Wileyfox Spark +	1
077154204007	Trekker-M1	1
077172223171	MotoG3	1
077172240189	SM-G900F	1
077174207235	SM-G930F	1
077176209038	YD201	1
077177163025	A0001	1
077178146127	Wileyfox Swift	1
077179113130	Teclast x16 Plus	1
077179152030	Redmi Note 2	1
077179154103	MI 5	1
077179016215	SM-G900F	1
077179171139	FP1U	1
077179213041	SM-G900F	1
077179234098	A1	1
077179059219	FP2	1
077180158156	SHIELD Tablet	1
077180173135	SM-N910F	1
077180043105	MEDION E4502	1
077180044032	Moto G	1
077180059245	One	1
077180061014	PLK-L01	1
077181013148	Archos 50c Platinum	1
077181080108	Nexus 5	1
077186244131	GT-P5110	1
077187126105	XT1092	1
077187173249	SM-G920F	1
077188017016	SM-G920F	1
077188024160	HTC 10	1
077188076159	FP2	1
077189166092	SM-G935F	1
077190128012	E380	1
077190189001	E380	1
077002164037	m8	1
077002167149	m8	1
077002168180	m8	1
077020137067	Aquaris X5	1
077020250131	L52	1
077020251130	Nexus 6	1
077021040082	2014813	1
077021060013	SM-G925F	1
077022103153	FP2	1
077022252018	GT-I9300	1
077023085024	HUAWEI LYO-L21	1
077240205229	F5	1
077243183122	SGP512	1
077248200239	SM-N910F	1
077255084034	SM-G900F	1
077046003242	SM-N910C	1
077046073164	myPhone_AXE_LTE	1
077048013007	Lenovo P1a42	1
077005144071	GT-I9195	1
077005148093	GT-I9195	1
077005203198	GT-I9195	1
077005251029	SM-G930F	1
077054101023	A0001	1
077057034200	SM-G901F	1
077057097243	SM-G900F	1
077058179076	SM-G850F	1
077058042026	GT-I9300	1
077058060010	Galaxy Nexus	1
077006024195	GT-P5110	1
077064253079	P6-U06	1
077009141215	HUAWEI GRA-L09	1
077099125253	F5321	1
078108046138	MotoG3	1
078109024109	Xperia Z3C	1
078011166135	Nexus 4	1
078112170251	GT-I8190	1
078124160076	Elephone P5000	1
078132030051	Lenovo B8000-H	1
078015176237	A0001	1
078157072152	MX4	1
078162130165	Lenovo P2a42	1
078171062220	A0001	1
078174130097	LG-H850	1
078174156140	LG-H850	1
078193208189	MotoG3	1
078193236112	MotoG3	1
078195015136	FEVER	1
078198130140	SM-G925F	1
078200194028	Archos 55 diamond Selfie	1
078201033064	RIDGE 4G	1
078207029031	LG-H815	1
078215187117	ECHO_SMART_4G	1
078215052208	SUNSET2	1
078225094168	D2303	1
078232132083	LG-H850	1
078233170006	PLK-L01	1
078242064107	HUAWEI P8max	1
078245154123	SM-G900F	1
078247093143	A0001	1
078025122246	SM-J510FN	1
078250229042	LG-E610	1
078034102142	Galaxy Nexus	1
078034172072	GT-I9305	1
078034206168	Moto G (4)	1
078034022004	Wileyfox Swift	1
078035104214	ONE A2003	1
078035087124	Xperia Z1 Compact	1
078037141047	D2533	1
078043178062	ONE A2003	1
078048238004	SM-N9005	1
078049048145	ALE-L21	1
078050098156	MotoG3	1
078052136140	SM-G930F	1
078052085070	SM-G800F	1
078053025180	Nexus 5X	1
078053032246	SM-G901F	1
078053045224	Xperia Z1 Compact	1
078053064024	GT-I9505	1
078054013154	GT-I9100G	1
078054131069	Nexus 7	1
078054079208	HTC 10	1
078054098153	HUAWEI CAN-L11	1
078056069080	SM-J500FN	1
078068234099	Y6 Max	1
078073114244	GT-I9300	1
079109119229	MX4	1
079112081185	Lenovo P70-A	1
079114073078	Nexus 5	1
079130229195	YD206	1
079152051209	SM-G900F	1
079155141099	Redmi Note 3	1
079159143069	SM-G531F	1
079164094240	MI 3W	1
079017011089	Nexus 5	1
079177027028	SM-G930F	1
079177090189	XT1092	1
079018064198	Nexus 7	1
079180200001	Nexus 5X	1
079183007116	Nexus 5X	1
079191038119	Lenovo A6020a40	1
079194187138	ASUS_Z00AD	1
079194218229	SM-G935F	1
079194022013	Vodafone Smart Tab III 10	1
079194076207	ONEPLUS A3003	1
079196125177	Nexus 5X	1
079196184071	SGP521	1
079197108032	ONEPLUS A3003	1
079197191043	ONEPLUS A3003	1
079197200083	SM-G900F	1
079197209009	SM-A510F	1
079200229152	XT1039	1
079202106160	KFFOWI	1
079204142175	A0001	1
079204176152	LG-D855	1
079205182187	LG-D855	1
079205197070	Moto G 2014	1
079207162211	U007	1
079207169211	U007	1
079207170007	U007	1
079021223145	A0001	1
079210109164	ONEPLUS A3003	1
079210124100	ONEPLUS A3003	1
079210016163	ONEPLUS A3003	1
079210028132	ONEPLUS A3003	1
079210099015	ONEPLUS A3003	1
079211040214	ALE-L21	1
079211041206	ALE-L21	1
079211045100	ALE-L21	1
079214243205	Nexus 4	1
079216147227	MotoG3	1
079216189143	ZTE Blade A452	1
079219102136	Redmi Note 4	1
079219179018	ONE A2001	1
079022200173	GT-I9301I	1
079224086106	Mi-4c	1
079227150057	FIZZ	1
079227238216	GT-N7100	1
079228238126	Nexus 7	1
079228050249	ONE A2003	1
079229090030	SHIFT4	1
079231210031	C6833	1
079232193014	YD201	1
079234247197	Nexus 4	1
079234047175	SM-G920F	1
079237055131	Nexus 7	1
079024171203	GT-I9515	1
079240213111	SM-G900F	1
079241130109	GT-I9505	1
079242139166	Q102A	1
079242187220	ONE E1003	1
079243077113	Nexus 4	1
079247123108	SM-N910F	1
079247134229	XT1562	1
079247250026	MI 5	1
079248248008	SM-G900F	1
079250119126	SM-P600	1
079250227023	LIFETAB_P831X.2	1
079250234056	LIFETAB_P831X.2	1
079250245178	LIFETAB_P831X.2	1
079253067220	SM-A510F	1
079255039200	Cynus T8	1
079035011161	GT-I8150	1
079040105213	SM-T819	1
079040006193	GT-I9505	1
079041108112	E6653	1
079044052126	SM-N9005	1
079049192207	P01T_1	1
079066137063	GT-N7105	1
079067189202	SM-J100F	1
079084049079	Redmi Note 3	1
079088161185	A0001	1
079097236203	MEDION E4506	1
080000084252	Swift 2	1
080100106158	Nexus 5	1
080108115204	LG-H955	1
080108132119	FRD-L09	1
080108203146	FP2	1
080108049081	Redmi 3S	1
080109200187	FP1U	1
080110092189	Redmi Note 3	1
080114135132	GT-I9505	1
080117111174	SM-N9005	1
080012033041	Be Touch 2	1
080012033094	K10000	1
080012034125	A0001	1
080012034019	X900+	1
080012037231	ASUS_Z00AD	1
080012037083	ASUS_Z00AD	1
080012038247	K10000	1
080012042236	Aquaris X5	1
080012042049	Be Touch 2	1
080012055016	Redmi Note 2	1
080012058110	GT-I9300	1
080012058039	Moto G (4)	1
080012058003	Be Touch 2	1
080012058074	Moto G (4)	1
080012059141	GT-I9505	1
080012059016	Nexus 5	1
080012059197	XT1039	1
080012059050	Nexus 5X	1
080012063196	SM-J320FN	1
080012063095	Be Touch 2	1
080128031027	SM-N9005	1
080133104057	GT-P1000	1
080135215002	Moto G (4)	1
080136011186	Nexus 7	1
080136063038	A0001	1
080137103144	SM-G930F	1
080142164035	Nexus 5	1
080143186112	ALE-L21	1
080153209202	D5803	1
080154214003	Xperia Z3	1
080171029252	U9200	1
080171040089	U9200	1
080187103148	XT1039	1
080187104159	Aquaris X5 Plus	1
080187106250	GT-I9300	1
080187107114	Xperia SP	1
080187107166	SM-G900F	1
080187107082	SM-N910F	1
080187108116	SM-N910F	1
080187108205	D5803	1
080187108210	Nexus 5X	1
080187109016	SM-N910F	1
080187109054	HUAWEI P7-L10	1
080187110131	XT1635-02	1
080187110024	SM-G930F	1
080187110071	SM-G900F	1
080187112197	SM-N910F	1
080187112090	SM-N910F	1
080187113010	SM-N910F	1
080187113142	GT-I9301I	1
080187113023	SM-N910F	1
080187113027	Moto G	1
080187113002	XT1635-02	1
080187114006	ONEPLUS A3003	1
080187115104	SM-G900F	1
080187115152	SM-G901F	1
080187115028	SM-T705	1
080187115046	SM-G900F	1
080187118016	ONEPLUS A3003	1
080187118089	ONEPLUS A3003	1
080187119084	SM-G925F	1
080187122173	XT1580	1
080187122224	Moto G (4)	1
080187122006	ONEPLUS A3003	1
080187122086	GT-I9506	1
080187123088	SM-N910F	1
080187080110	D5803	1
080187080045	MotoG3	1
080187096110	SM-G925F	1
080187096077	KIW-L21	1
080187099147	A0001	1
080200223128	SM-T810	1
080214121025	Nexus 4	1
080214066090	TOMMY	1
080214069237	TOMMY	1
080215111253	Nexus 5	1
080215130202	GRACE	1
080215014237	SM-G900F	1
080215140048	FP2	1
080215159233	TOMMY	1
080215166086	TOMMY	1
080215171167	Nexus 5X	1
080215194225	TOMMY	1
080215212075	FP2	1
080215229099	SM-G935F	1
080215078222	SM-G531F	1
080215082231	TOMMY	1
080223106016	T1-A21L	1
080226043099	C2105	1
080236244006	XT1039	1
080252252020	Y635-L21	1
080005253061	Moto G (4)	1
080077191036	SM-N900	1
080077037227	XT912	1
080078182014	LG-D855	1
080079058024	SM-G928F	1
080008110249	SM-N9005	1
080082070164	HTC One M9	1
080088031121	STV100-4	1
080009009014	MotoG3	1
080098115235	Lenovo P70-A	1
081100212009	Wileyfox Storm	1
081103197036	GT-I9505	1
081103002117	SM-T210	1
081103028053	SM-G930F	1
081012155042	Optimus G	1
081152119205	Pixel	1
081156227059	ZTE BLADE V7	1
081017027234	XT1064	1
081172020161	ONEPLUS A3000	1
081174128052	Fire HD6	1
081178166118	Nexus 5	1
081183055144	LG-H525n	1
081184255171	Moto G	1
081187217042	OnePlus 3T	1
081190156002	GT-I9505	1
081193094217	SM-G530FZ	1
081204233119	D5803	1
081219006206	GT-N7100	1
081242147169	S55	1
081244220139	MI MAX	1
081244220167	MI MAX	1
081034156156	GT-I9505	1
081035057078	Nexus 7	1
081036139098	S40	1
081043254095	ASUS_T00J	1
081057246056	MI MAX	1
081006052225	Xperia Z1 Compact	1
081065119101	ZUK Z1	1
081007014006	KFFOWI	1
081098180185	XT1039	1
081099201080	SM-G900F	1
081099025204	ONEPLUS A3003	1
082001038025	FP2	1
082001041095	5051X	1
082113106115	GT-I8190	1
082113106136	D2105	1
082113106205	Aquaris X5	1
082113106218	Aquaris X5	1
082113106248	D6603	1
082113106025	Nexus 4	1
082113106095	Aquaris X5	1
082113121100	GT-I9300	1
082113121145	GT-I9505	1
082113121016	GT-I9515	1
082113121197	Moto G 2014	1
082113098103	XT1092	1
082113098013	SM-G900F	1
082113098170	GT-I9100G	1
082113098187	ALE-L21	1
082113098193	GT-I9100G	1
082113098196	LG-D855	1
082113098204	Moto G (4)	1
082113098062	GT-N7105	1
082113098089	Swift 2 Plus	1
082113099110	LG-K520	1
082113099040	C6833	1
082113099054	GT-I9195	1
082130201104	FP1U	1
082131126083	Redmi Note 3	1
082131009045	Moto E	1
082132184130	Lenovo A2016a40	1
082132218233	9001X	1
082132240010	SM-G925F	1
082132241058	OnePlus 3	1
082135031084	Galaxy Tab 2	1
082139062139	LG-K420	1
082140058138	HTC 10	1
082152035099	SM-G360F	1
082169048154	HUAWEI HN3-U01	1
082170150111	MotoG3	1
082176010021	T01	1
082193155233	Redmi Note 3	1
082194101090	T08	1
082197195152	SM-N9005	1
082020083063	ONE A2003	1
082216119239	GT-I9100G	1
082225178030	Che2-L11	1
082226218123	ONEPLUS A3003	1
082227130175	Kis 3	1
082227191087	7588AN	1
082227191087	SPhone DC40G	1
082241063229	GT-I9505	1
082241096102	LG-H815	1
082242025142	Nexus 5X	1
082247079102	SM-N9005	1
082247079102	SM-N910F	1
082248152049	ARCHOS 40C TIv2	1
082248175051	ARCHOS 40C TIv2	1
082249247160	ARCHOS 40C TIv2	1
082249062173	ARCHOS 40C TIv2	1
082025002025	A0001	1
082251235109	LG-H440n	1
082026199089	MI 5	1
082030229121	LG-H815	1
082032072010	Lenovo A2016a40	1
082034091245	ZUK Z1	1
082044209097	XT1068	1
082052047077	Redmi 3 Pro	1
082052090231	ONE E1001	1
082055057095	LG-H420	1
082056160243	m3 note	1
082056079193	GT-I9515	1
082066049183	SM-A510F	1
082067086160	SM-G900F	1
082069133157	STV100-1	1
082071243229	Wileyfox Spark	1
082071047051	LG-D855	1
082008131208	Nexus 5	1
082083139160	Xperia M2	1
083010073031	K10000	1
083101042112	CINK PEAX 2	1
083101005089	HIGHWAY SIGNS	1
083134093008	S3	1
083135024247	thor	1
083137001196	ZTE Blade L6	1
083137001204	ZTE Blade L6	1
083137001220	Archos 70c Xenon	1
083153021010	SM-N930F	1
083157116210	G620S-L01	1
083161138052	FP2	1
083161171019	Nexus 5	1
083161172016	Nexus 5	1
083162155205	Moto G (4)	1
083162179183	E6553	1
083165164209	Aquaris E5	1
083175111197	Elephone P8000	1
083176197040	SM-A300FU	1
083185241161	GT-I9195	1
083192071134	Nexus 5	1
083216095080	SM-G900F	1
083220238012	MI 5	1
083220238016	MI 5	1
083220239155	XT1562	1
083220239219	Blackphone 2	1
083223075040	Moto G 2014	1
083243134011	Nexus 5X	1
083252012056	E2303	1
083253021054	Redmi 3S	1
083026232190	Nexus 6P	1
083027136236	ONE A2003	1
083031085239	HTC 10	1
083036252160	Moto G 2014	1
083040067178	2013023	1
083005236171	GT-I9195	1
083050244128	Aquaris E5	1
083053150209	Nexus 9	1
083076111015	E2303	1
083084087068	Nexus 5X	1
083086078013	Lenovo TAB 2 A10-70F	1
084100119016	P01Y	1
084100217089	Archos 50 Power	1
084106208107	Lenovo A6020a40	1
084107117148	GT-I9515	1
084112127054	One	1
084112050047	Nexus 5X	1
084112052226	Nexus 5	1
084113049163	Moto G (4)	1
084114073227	SM-T560	1
084115204029	E5823	1
084118160058	ONEPLUS A3003	1
084119204207	Nexus 6	1
084121241061	XT1524	1
084126017078	Classic	1
084129082216	SM-G800F	1
084131010204	HTC One M9	1
084137205012	RAINBOW JAM	1
084143218117	GT-I9300	1
084143061239	SM-G900F	1
084146150078	E2303	1
084147073250	B3-A20	1
084147074252	B3-A20	1
084147077136	B3-A20	1
084149114023	LG-D802	1
084149239185	GT-I9300	1
084015178193	ALE-L21	1
084150156062	XT1562	1
084152165223	GT-I9301I	1
084155151245	A0001	1
084156237057	B3-A20	1
084157049190	GT-N5100	1
084160102129	FP2	1
084161188188	SM-G850F	1
084161188188	ZTE Blade L6	1
084161189056	SM-G850F	1
084163104055	A1-810	1
084163125074	A1-810	1
084165123135	Nexus 5	1
084165125187	Nexus 5	1
084169095241	Aquaris X5 Plus	1
084171232053	A510	1
084172110099	SM-N9200	1
084172133110	SM-P600	1
084177149065	Nexus 7	1
084177154034	Nexus 7	1
084177179224	Nexus 7	1
084177182018	Nexus 7	1
084178092127	Nexus 6P	1
084181013088	Xperia SP	1
084181004178	Xperia SP	1
084182113077	A0001	1
084182088187	XT1092	1
084186190240	Cynus T2	1
084191175096	SM-G800F	1
084196111236	Ice-Phone Mini	1
084196230201	FP2	1
084002127123	SM-T230	1
084208182221	Nexus 5	1
084209032192	SM-N900	1
084212121160	PLK-L01	1
084216236005	ONE A2003	1
084217073169	MI 5	1
084219230076	Nexus 5	1
084225207221	GT-I9100	1
084226118097	ONEPLUS A3003	1
084237164198	LG-D855	1
084237164198	ST18i	1
084245029015	MotoG3	1
084245033176	Nexus 4	1
084250073147	Nexus 5X	1
084027156196	GT-I9305	1
084028074138	MotoG3	1
084029205183	HUAWEI GRA-L09	1
084030203045	Find7	1
084040142073	Nexus 5	1
084042200020	T02	1
084043200019	SM-G920F	1
084046062052	GT-I9515	1
084057127101	C9660	1
084058235155	Xperia Z3 Tablet Compact Wifi	1
084059175118	Nexus 6P	1
084059217224	GT-I9100	1
084062096132	A0001	1
084072016078	GT-I9505	1
084078018117	Nexus 4	1
084078020204	HM NOTE 1LTEW	1
084078023192	SM-G355H	1
084086152237	GT-P1000	1
084092108006	LG-H840	1
085001006253	BV5000	1
085115248242	BV6000	1
085013047092	VNS-L31	1
085132188190	Lenovo P1ma40	1
085140182144	Nexus 5X	1
085140005141	Redmi Note 3	1
085150215119	SM-G935F	1
085152170115	Nexus 5	1
085169068055	GT-P5110	1
085171210087	TOMMY	1
085176245065	HTC 10	1
085177089190	FP1	1
085180002216	GT-I9000	1
085181159102	Aquaris X5 Plus	1
085195243116	GT-I9195	1
085196254167	C2105	1
085197028079	Nexus 5X	1
085197043093	SM-G903F	1
085197007072	GT-I8190	1
085199116156	ALE-L21	1
085212019130	Nexus 7	1
085212022207	Nexus 7	1
085212031062	Nexus 7	1
085212049047	E6553	1
085212053181	D5803	1
085212056024	Nexus 7	1
085216104231	m3 note	1
085216128165	LG-H815	1
085022101022	GT-I9515	1
085022123044	LIFETAB_S785X	1
085022131007	GT-I9301I	1
085022131007	GT-I9515	1
085022131007	LIFETAB_S785X	1
085022085093	LIFETAB_S785X	1
085022086214	LIFETAB_S785X	1
085226115221	Nexus 5	1
085226147158	E5603	1
085239119103	SM-G935F	1
085240126117	LG-D855	1
085242031021	GT-I9195I	1
085243235191	SM-T230	1
085244196019	GT-I9100	1
085246237111	A0001	1
085251016148	Aquaris_M4.5	1
085251057199	Aquaris M5	1
085255234173	Redmi Note 2	1
085026057075	Aquaris M5	1
085028130020	XT1068	1
085003136173	ALE-L21	1
085052113196	HUAWEI LYO-L21	1
085059167044	Aquaris E5	1
085069134104	FP2	1
085075150093	ONE A2005	1
085076108149	ONE A2003	1
085008112145	Nexus 6	1
085089162103	XT1039	1
085091207121	YU5510	1
086011072146	SM-G935F	1
086124050065	KFSOWI	1
086136094219	EVA-L09	1
086014201008	Nexus 6P	1
086016225025	ONE A2003	1
086164095005	PLK-L01	1
086167176233	VF-895N	1
086187165126	SM-G925F	1
086191059151	Nexus 6	1
086202223227	6045Y	1
086233094246	LG-D955	1
086242169124	Wileyfox Swift	1
086247221151	SM-G935F	1
086029076227	XT1039	1
086005230036	Wileyfox Swift	1
086056184138	FP2	1
086067144044	SM-A300FU	1
086073006008	ASUS_Z00LD	1
086085111239	SM-G935F	1
087001189089	m3 note	1
087115180139	SM-T580	1
087120221183	SM-G900F	1
087123244021	A0001	1
087132045019	SM-G935F	1
087133146255	SM-G900F	1
087134055208	SM-G900F	1
087138077069	U007	1
087139102107	SM-G935F	1
087014063109	A0001	1
087014095024	LG-D802	1
087142111250	SM-T705	1
087142097120	SM-T705	1
087145128161	Moto G 2014	1
087145140074	Moto G 2014	1
087149165197	GT-I9195	1
087149043076	GT-I9195	1
087150102116	Nexus 7	1
087152159204	Aquaris E5 HD	1
087152163158	ONEPLUS A3003	1
087153102157	Nexus 6	1
087154051021	Nexus 5	1
087155203069	A0001	1
087155203089	m8	1
087156223153	LG-H815	1
087157222227	GT-I9195	1
087157049049	X5max_PRO	1
087157063108	X5max_PRO	1
087159136117	GT-I8190	1
087159225190	Nexus 7	1
087160026216	Nexus 7	1
087166139168	ALE-L21	1
087166055073	SM-G928F	1
087168113066	CONNECT7PRO	1
087169249086	SM-G930F	1
087170221247	Apollo_Lite	1
087170060110	Z1	1
087171017080	SUNNY	1
087171071009	ONEPLUS A3003	1
087171074182	VNS-L31	1
087172011052	XT1072	1
087174071062	HTC 10	1
087175214108	SM-G900F	1
087175091175	KIW-L21	1
087178221093	GT-I9100	1
087018195110	m3 note	1
087180188032	Xperia Z1 Compact	1
087180200071	Nexus 4	1
087181235191	GT-I9300	1
087182004057	HTC 10	1
087183117186	Aquaris E5	1
087183014058	ks01lte	1
087184036109	Nexus 5X	1
087187017195	SM-G800F	1
087187027086	STV100-4	1
087196080089	6055K	1
087205153057	Apollo Lite	1
087217216162	FEVER	1
087217081123	ALE-L21	1
087063231018	Nexus 5	1
087065180234	Moto G	1
087007247251	OnePlus 3T	1
087076241009	BV6000	1
087078153161	GT-I8190	1
087078214106	HUAWEI Y360-U61	1
087078244253	SM-N910F	1
087078026014	GT-I9195	1
087079114133	GT-I9195	1
087079251072	GT-I9505	1
087088149225	Nexus 5X	1
087095221070	Pixel XL	1
088000026105	Nexus 4	1
088010163046	Aquaris M5	1
088111145033	Nexus 6	1
088121012014	RAINBOW 4G	1
088122034188	SM-N9005	1
088130216199	HTC Desire 530	1
088147000019	Nexus 6	1
088149213123	GT-I9100	1
088152008226	GT-I9505	1
088153006247	A0001	1
088153007193	GT-I8200N	1
088156162080	Nexus 5	1
088159068011	GT-N7100	1
088163086229	ONE E1003	1
088170047165	SM-G800F	1
088177176045	SM-T550	1
088178105240	SM-J320FN	1
088179046211	ONE E1003	1
088184244068	SM-N9005	1
088185224066	KIW-L21	1
088197012099	GT-I9500	1
088197014046	GT-I9500	1
088207090067	S55	1
088217017115	SM-T535	1
088217181030	SGP612	1
088217020108	SM-T705	1
088217227006	Redmi Note 3	1
088229244069	Lenovo P70-A	1
088230205244	LG-H815	1
088232040206	SM-G935F	1
088253187056	Wileyfox Swift	1
088066203086	GT-I9195	1
088067202118	C6603	1
088067218172	Nexus 7	1
088068138224	SM-G901F	1
088069138034	FP1	1
088069222069	LG-H850	1
088070051106	Nexus 5X	1
088071103011	SM-G925F	1
088071038158	Jolla	1
088072163118	MotoG3	1
088072195089	MI 5	1
088075001186	MotoG3	1
088075246038	Jolla	1
088075254045	XT1562	1
088076124002	Xperia Z3 Tablet Compact Wifi	1
088076087079	Xperia Z2	1
088077042023	A0001	1
088008145053	Redmi Note 2	1
088082203090	SM-G355H	1
088009052134	Y635-L01	1
088097020027	SM-G900F	1
088097074024	Nexus 5	1
088098091039	Hudl 2	1
089000104098	MotoG3	1
089000228205	SM-T813	1
089106136001	4034X	1
089129023115	GT-S7560M	1
089133238033	Elephone P6000 Pro	1
089136162221	SM-G920F	1
089015133044	SM-T810	1
089015138036	E380	1
089015236227	XT1032	1
089015236038	Swift 2 Plus	1
089015236065	Nexus 5X	1
089015237102	SM-N9005	1
089015237085	Nexus 5X	1
089015238150	GT-I9300	1
089015238205	ONEPLUS A3003	1
089015238032	Nexus 7	1
089015238035	Redmi 3	1
089015238099	I10	1
089156051027	LG-D855	1
089016150003	F5321	1
089016150004	F5321	1
089160184162	SM-G935F	1
089164004013	Coolpad E501_EU	1
089176112230	PLK-L01	1
089182001224	Swift 2 Plus	1
089182103084	Swift 2 Plus	1
089182110172	Swift 2 Plus	1
089182131191	Swift 2 Plus	1
089182131061	Swift 2 Plus	1
089182150033	Swift 2 Plus	1
089182155010	FP1U	1
089182156199	Swift 2 Plus	1
089182165188	Swift 2 Plus	1
089182002029	Swift 2 Plus	1
089182204251	Swift 2 Plus	1
089182051212	Swift 2 Plus	1
089182073081	Swift 2 Plus	1
089182093102	Swift 2 Plus	1
089183127138	LG-H815	1
089183043202	LG-H340n	1
089190090130	D5803	1
089190090082	GT-S6310	1
089203167070	X5max_PRO	1
089204130190	GT-I9300	1
089204130234	SM-G930F	1
089204130041	E5823	1
089204130046	Cynus_E5	1
089204130068	SM-G800F	1
089204130089	Aquaris M5	1
089204135040	D5503	1
089204135057	SM-J320F	1
089204137100	ALE-L21	1
089204137156	SM-G850F	1
089204137160	Nexus 5X	1
089204137199	Swift 2 Plus	1
089204137249	HTC 10	1
089204137035	SAMSUNG-SM-G870A	1
089204138238	Aquaris X5 Plus	1
089204138238	Nexus 5	1
089204138254	SM-G850F	1
089204138074	Nexus 5X	1
089204139148	HTC 10	1
089204139189	Aquaris X5	1
089204139228	GT-I9505	1
089204139023	I10	1
089204139024	GT-I9195	1
089204139041	Xperia Z1 Compact	1
089204139043	GT-N7105	1
089204139006	GT-I9301I	1
089204153011	LG-D855	1
089204153252	A0001	1
089204153038	LG-H815	1
089204154166	KIW-L21	1
089204154016	GT-I9515	1
089204154190	GT-I9505	1
089204154047	LG-D855	1
089204154078	Aquaris X5	1
089204155122	SM-G900F	1
089204155171	HUAWEI VNS-L31	1
089204155028	E5823	1
089210224089	GT-I9500	1
089234196180	HUAWEI Y530-U00	1
089242073228	XT1524	1
089246104223	RAPID_10_LTE	1
089247251068	GT-I8190N	1
089255092236	Redmi Note 3	1
089027052234	SGP611	1
089069239031	FP1	1
089073100085	Nexus 4	1
089078224156	E5823	1
089080051248	DarkMoon	1
089091216228	PULP FAB 4G	1
089093179107	Nexus 5	1
089094245084	Xperia SP	1
089098069071	A0001	1
090104188246	6045Y	1
090109220248	Archos Diamond Plus	1
090120120103	XT1039	1
090120222044	XT1562	1
090146126168	EVA-L09	1
090015011060	6045Y	1
090163177017	Nexus 5X	1
090163179127	Nexus 5X	1
090170092149	SUNNY	1
090174002108	A0001	1
090174002143	HM NOTE 1LTEW	1
090174002070	Aquaris E4.5	1
090174005253	XT1524	1
090179060106	Nexus 5X	1
090027195229	SM-G901F	1
090034102086	Archos Diamond Plus	1
090008173061	Lenovo TAB 2 A10-70F	1
090089031240	L-EMENT551	1
091010122115	SM-A310F	1
091114145014	HUAWEI VNS-L21	1
091114215100	FP1	1
091117193099	MotoE2(4G-LTE)	1
091126096234	Nexus 5	1
091138150060	ONEPLUS A3003	1
